sample_id,source,source_raw,site,paper,year,method,method_tier,units,is_source_reference,notes,verification_flag,Rb,Sr,Zr,Nb,Y,Ba,Ti,Th,U,Fe,Mn,Zn,Pb,Ga,source_file
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,263.0,5.0,1214.0,60.0,128.0,,1398.0,27.0,,32141.0,655.0,216.0,80.0,37.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,253.0,5.0,1199.0,64.0,121.0,,1334.0,27.0,,30679.0,647.0,205.0,79.0,34.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,294.0,6.0,1410.0,66.0,139.0,,1551.0,37.0,,32788.0,579.0,267.0,98.0,39.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,238.0,4.0,1188.0,52.0,125.0,,1365.0,28.0,,28811.0,573.0,192.0,69.0,35.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,284.0,6.0,1383.0,77.0,144.0,,1273.0,40.0,,27513.0,525.0,241.0,97.0,29.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,219.0,4.0,1082.0,52.0,110.0,,1291.0,24.0,,26769.0,555.0,188.0,64.0,36.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,241.0,6.0,1171.0,59.0,120.0,,1337.0,24.0,,29320.0,598.0,185.0,75.0,35.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,239.0,5.0,1165.0,52.0,121.0,,1333.0,25.0,,29048.0,597.0,224.0,73.0,40.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,309.0,8.0,1419.0,66.0,145.0,,1357.0,38.0,,29804.0,473.0,248.0,98.0,42.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,249.0,7.0,1191.0,56.0,124.0,,1452.0,35.0,,30718.0,628.0,211.0,80.0,42.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,243.0,5.0,1159.0,57.0,118.0,,1482.0,28.0,,30267.0,624.0,195.0,76.0,40.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,243.0,7.0,1180.0,54.0,120.0,,1403.0,27.0,,29219.0,629.0,182.0,72.0,37.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,230.0,3.0,1152.0,58.0,121.0,,1169.0,26.0,,24364.0,506.0,171.0,75.0,29.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,284.0,3.0,1363.0,62.0,145.0,,1161.0,41.0,,26995.0,489.0,219.0,97.0,30.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,296.0,3.0,1436.0,69.0,147.0,,1236.0,42.0,,28580.0,511.0,242.0,110.0,36.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,248.0,6.0,1199.0,62.0,123.0,,1397.0,33.0,,31199.0,629.0,216.0,77.0,38.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,235.0,4.0,1169.0,62.0,119.0,,1382.0,27.0,,28828.0,609.0,179.0,70.0,31.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,268.0,4.0,1306.0,66.0,136.0,,1300.0,30.0,,28696.0,510.0,211.0,85.0,35.0,carter_2013_kenan_tepe.csv
,BingolA,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,247.0,3.0,1316.0,66.0,123.0,,1228.0,28.0,,24288.0,468.0,258.0,70.0,36.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,222.0,7.0,1251.0,68.0,121.0,,1166.0,31.0,,21848.0,490.0,199.0,66.0,41.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,232.0,3.0,1301.0,71.0,124.0,,1155.0,23.0,,22111.0,481.0,193.0,60.0,27.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,237.0,3.0,1297.0,70.0,125.0,,1129.0,28.0,,22361.0,475.0,213.0,67.0,31.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,226.0,4.0,1265.0,72.0,115.0,,1258.0,29.0,,21239.0,436.0,174.0,56.0,33.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,247.0,,1316.0,70.0,127.0,,1249.0,26.0,,24224.0,516.0,215.0,70.0,39.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,231.0,8.0,1284.0,73.0,126.0,,1228.0,25.0,,22501.0,489.0,204.0,61.0,34.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,225.0,5.0,1242.0,65.0,120.0,,1162.0,26.0,,22199.0,473.0,179.0,64.0,29.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,219.0,4.0,1239.0,67.0,122.0,,1161.0,25.0,,22292.0,491.0,204.0,65.0,25.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,235.0,6.0,1279.0,70.0,125.0,,1091.0,31.0,,22421.0,490.0,199.0,67.0,33.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,225.0,4.0,1255.0,61.0,118.0,,1094.0,29.0,,21333.0,461.0,194.0,63.0,31.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,213.0,4.0,1228.0,68.0,116.0,,1074.0,25.0,,20524.0,456.0,184.0,57.0,34.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,222.0,10.0,1546.0,84.0,161.0,21.0,2150.0,25.0,,54386.0,1221.0,319.0,101.0,33.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,228.0,,1275.0,76.0,123.0,,1214.0,26.0,,22543.0,464.0,196.0,65.0,29.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,237.0,5.0,1297.0,65.0,121.0,,1153.0,31.0,,22018.0,462.0,184.0,67.0,36.0,carter_2013_kenan_tepe.csv
,NemrutDag,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,219.0,7.0,1242.0,70.0,120.0,,1102.0,24.0,,21937.0,493.0,189.0,65.0,27.0,carter_2013_kenan_tepe.csv
,Mus,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,195.0,11.0,251.0,84.0,65.0,6.0,806.0,24.0,,12628.0,457.0,142.0,60.0,28.0,carter_2013_kenan_tepe.csv
,,,Kenan Tepe,Carter et al. 2013 (Kenan Tepe),2013.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_2013_kenan_tepe.csv
SH.001,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,197.0,20.0,91.0,18.0,26.0,245.0,778.0,18.0,,7585.0,395.0,,25.0,,carter_2017.csv
SH.003,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,198.0,19.0,83.0,32.0,26.0,290.0,846.0,49.0,,7643.0,404.0,,25.0,,carter_2017.csv
SH.007,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,200.0,18.0,82.0,27.0,23.0,297.0,966.0,45.0,,8060.0,425.0,,28.0,,carter_2017.csv
SH.012,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,202.0,18.0,88.0,26.0,22.0,288.0,802.0,41.0,,7862.0,412.0,,27.0,,carter_2017.csv
SH.015,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,203.0,17.0,84.0,29.0,25.0,248.0,854.0,43.0,,7603.0,394.0,,26.0,,carter_2017.csv
SH.016,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,197.0,19.0,87.0,30.0,26.0,273.0,823.0,40.0,,7434.0,387.0,,24.0,,carter_2017.csv
SH.017,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,187.0,17.0,93.0,19.0,24.0,270.0,743.0,32.0,,7035.0,362.0,,26.0,,carter_2017.csv
SH.019,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,195.0,19.0,86.0,24.0,25.0,274.0,849.0,35.0,,7580.0,442.0,,26.0,,carter_2017.csv
SH.021,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,191.0,17.0,83.0,22.0,26.0,299.0,815.0,40.0,,7504.0,408.0,,26.0,,carter_2017.csv
SH.022,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,187.0,18.0,81.0,21.0,22.0,263.0,889.0,31.0,,7572.0,427.0,,25.0,,carter_2017.csv
SH.027,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,165.0,18.0,78.0,21.0,19.0,246.0,918.0,29.0,,7130.0,398.0,,24.0,,carter_2017.csv
SH.031,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,184.0,15.0,83.0,20.0,22.0,284.0,880.0,25.0,,7137.0,362.0,,24.0,,carter_2017.csv
SH.032,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,191.0,18.0,96.0,18.0,25.0,301.0,731.0,23.0,,7253.0,367.0,,24.0,,carter_2017.csv
SH.033,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,202.0,17.0,90.0,20.0,22.0,282.0,780.0,21.0,,7685.0,393.0,,24.0,,carter_2017.csv
SH.034,EGD,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,187.0,17.0,77.0,20.0,22.0,172.0,1022.0,23.0,,7560.0,401.0,,26.0,,carter_2017.csv
SH.002,NemrutDag,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,226.0,7.0,1181.0,80.0,127.0,23.0,1102.0,61.0,,22785.0,401.0,,41.0,,carter_2017.csv
SH.030,NemrutDag,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,225.0,7.0,1189.0,61.0,128.0,23.0,1029.0,32.0,,22026.0,376.0,,41.0,,carter_2017.csv
SH.004,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,169.0,104.0,139.0,22.0,24.0,763.0,1166.0,49.0,,10661.0,457.0,,28.0,,carter_2017.csv
SH.006,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,162.0,99.0,139.0,26.0,19.0,833.0,1179.0,43.0,,9953.0,422.0,,27.0,,carter_2017.csv
SH.008,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,214.0,117.0,155.0,18.0,24.0,787.0,1271.0,37.0,,13476.0,530.0,,32.0,,carter_2017.csv
SH.009,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,170.0,100.0,140.0,23.0,23.0,829.0,1146.0,53.0,,10257.0,436.0,,29.0,,carter_2017.csv
SH.010,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,167.0,96.0,134.0,22.0,21.0,807.0,1191.0,54.0,,9843.0,419.0,,27.0,,carter_2017.csv
SH.011,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,178.0,107.0,144.0,23.0,20.0,886.0,1179.0,44.0,,10311.0,426.0,,27.0,,carter_2017.csv
SH.013,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,176.0,105.0,141.0,21.0,22.0,855.0,1150.0,52.0,,10535.0,461.0,,27.0,,carter_2017.csv
SH.014,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,171.0,103.0,149.0,21.0,23.0,923.0,1202.0,46.0,,10162.0,423.0,,27.0,,carter_2017.csv
SH.018,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,181.0,104.0,142.0,24.0,21.0,821.0,1288.0,52.0,,10817.0,463.0,,28.0,,carter_2017.csv
SH.020,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,180.0,105.0,145.0,18.0,21.0,815.0,1240.0,44.0,,11323.0,504.0,,28.0,,carter_2017.csv
SH.023,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,167.0,98.0,144.0,17.0,20.0,865.0,1057.0,42.0,,9629.0,420.0,,26.0,,carter_2017.csv
SH.024,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,166.0,98.0,138.0,16.0,21.0,801.0,1185.0,32.0,,9848.0,404.0,,26.0,,carter_2017.csv
SH.025,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,173.0,103.0,144.0,18.0,22.0,844.0,1031.0,35.0,,10403.0,439.0,,27.0,,carter_2017.csv
SH.026,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,185.0,107.0,148.0,20.0,23.0,842.0,1151.0,42.0,,11065.0,488.0,,31.0,,carter_2017.csv
SH.028,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,172.0,103.0,143.0,17.0,20.0,867.0,1026.0,38.0,,10390.0,447.0,,28.0,,carter_2017.csv
SH.029,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,162.0,99.0,142.0,19.0,22.0,798.0,1076.0,44.0,,9584.0,421.0,,27.0,,carter_2017.csv
SH.035,ND,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,172.0,101.0,144.0,17.0,20.0,821.0,1130.0,34.0,,10195.0,453.0,,27.0,,carter_2017.csv
,,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_2017.csv
,,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_2017.csv
"EGD =East Göllü Dağ, K/KD =K/KD = Kaletepe/Kaletepe Deresi; KE= Kayırlı East; Standard RV = recommended values.",,,Sha'ar Hagolan,Carter et al. 2017,2017.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_2017.csv
OB251,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,181.0,104.0,141.0,26.0,16.0,,1349.0,36.0,,10725.0,513.0,47.0,,16.0,carter_shackley_2007.csv
OB252,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,179.0,109.0,137.0,15.0,12.0,,1349.0,28.0,,11009.0,556.0,48.0,,13.0,carter_shackley_2007.csv
OB253,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,220.0,31.0,77.0,22.0,20.0,,1367.0,22.0,,10330.0,639.0,44.0,,20.0,carter_shackley_2007.csv
OB254,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,184.0,20.0,77.0,36.0,19.0,,1028.0,26.0,,7835.0,449.0,30.0,,11.0,carter_shackley_2007.csv
OB255,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,204.0,17.0,78.0,23.0,27.0,,1242.0,33.0,,9144.0,483.0,41.0,,16.0,carter_shackley_2007.csv
OB256,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,205.0,117.0,148.0,14.0,26.0,,1598.0,22.0,,13711.0,668.0,71.0,,23.0,carter_shackley_2007.csv
OB257,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,189.0,29.0,89.0,32.0,15.0,,1200.0,40.0,,9603.0,402.0,36.0,,14.0,carter_shackley_2007.csv
OB258,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,201.0,27.0,87.0,22.0,27.0,,1064.0,26.0,,9118.0,501.0,31.0,,22.0,carter_shackley_2007.csv
OB259,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,209.0,32.0,88.0,25.0,19.0,,1078.0,26.0,,10163.0,545.0,43.0,,19.0,carter_shackley_2007.csv
OB260,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,203.0,24.0,83.0,23.0,23.0,,1051.0,43.0,,8850.0,486.0,31.0,,19.0,carter_shackley_2007.csv
OB261,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,172.0,107.0,131.0,25.0,18.0,,1344.0,25.0,,11164.0,525.0,59.0,,16.0,carter_shackley_2007.csv
OB262,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,166.0,105.0,133.0,24.0,23.0,,1285.0,33.0,,10310.0,448.0,48.0,,14.0,carter_shackley_2007.csv
OB263,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,201.0,26.0,84.0,18.0,27.0,,1067.0,33.0,,8729.0,507.0,28.0,,15.0,carter_shackley_2007.csv
OB264,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,194.0,28.0,77.0,15.0,22.0,,1080.0,9.0,,8514.0,523.0,31.0,,15.0,carter_shackley_2007.csv
OB265,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,188.0,114.0,140.0,18.0,27.0,,1323.0,38.0,,12079.0,625.0,55.0,,18.0,carter_shackley_2007.csv
OB266,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,208.0,25.0,74.0,28.0,17.0,,1117.0,43.0,,9202.0,489.0,35.0,,19.0,carter_shackley_2007.csv
OB267,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,163.0,100.0,139.0,18.0,17.0,,1122.0,36.0,,10503.0,572.0,50.0,,17.0,carter_shackley_2007.csv
OB268,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,218.0,27.0,90.0,29.0,24.0,,1077.0,37.0,,10028.0,636.0,43.0,,21.0,carter_shackley_2007.csv
OB269,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,198.0,21.0,90.0,27.0,19.0,,1076.0,27.0,,8790.0,504.0,31.0,,19.0,carter_shackley_2007.csv
OB270,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,198.0,114.0,155.0,23.0,17.0,,1404.0,23.0,,12974.0,654.0,56.0,,23.0,carter_shackley_2007.csv
OB271,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,245.0,21.0,91.0,29.0,27.0,,1282.0,24.0,,10925.0,735.0,42.0,,26.0,carter_shackley_2007.csv
OB272,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,193.0,25.0,81.0,20.0,22.0,,1063.0,31.0,,8294.0,487.0,27.0,,18.0,carter_shackley_2007.csv
OB273,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,199.0,17.0,73.0,26.0,23.0,,1095.0,23.0,,8408.0,456.0,28.0,,18.0,carter_shackley_2007.csv
OB274,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,233.0,28.0,92.0,24.0,24.0,,1191.0,28.0,,10166.0,588.0,35.0,,26.0,carter_shackley_2007.csv
OB275,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,191.0,25.0,78.0,12.0,27.0,,1286.0,30.0,,8652.0,462.0,40.0,,22.0,carter_shackley_2007.csv
OB276,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,192.0,27.0,89.0,20.0,24.0,,1085.0,30.0,,8930.0,533.0,36.0,,21.0,carter_shackley_2007.csv
OB277,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,156.0,107.0,126.0,16.0,18.0,,1296.0,14.0,,10620.0,532.0,52.0,,18.0,carter_shackley_2007.csv
OB278,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,185.0,120.0,140.0,9.0,16.0,,1422.0,35.0,,12226.0,517.0,60.0,,21.0,carter_shackley_2007.csv
OB279,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,162.0,100.0,127.0,17.0,17.0,,1239.0,46.0,,10570.0,486.0,46.0,,16.0,carter_shackley_2007.csv
OB280,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,173.0,106.0,134.0,20.0,14.0,,1760.0,39.0,,10817.0,518.0,46.0,,21.0,carter_shackley_2007.csv
OB281,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,199.0,27.0,92.0,20.0,22.0,,1051.0,14.0,,9101.0,541.0,36.0,,20.0,carter_shackley_2007.csv
OB282,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,158.0,101.0,137.0,26.0,15.0,,1227.0,28.0,,10121.0,454.0,39.0,,18.0,carter_shackley_2007.csv
OB283,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,169.0,115.0,139.0,19.0,24.0,,1308.0,30.0,,11315.0,537.0,47.0,,22.0,carter_shackley_2007.csv
OB284,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,203.0,25.0,79.0,35.0,13.0,,1073.0,26.0,,8427.0,443.0,25.0,,13.0,carter_shackley_2007.csv
OB285,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,215.0,20.0,75.0,28.0,25.0,,1095.0,34.0,,8768.0,495.0,34.0,,15.0,carter_shackley_2007.csv
OB286,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,176.0,109.0,132.0,22.0,18.0,,1232.0,37.0,,10839.0,527.0,49.0,,19.0,carter_shackley_2007.csv
OB287,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,167.0,99.0,140.0,20.0,19.0,,1231.0,24.0,,10331.0,465.0,57.0,,13.0,carter_shackley_2007.csv
OB288,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,226.0,22.0,85.0,29.0,16.0,,1190.0,39.0,,9368.0,543.0,39.0,,25.0,carter_shackley_2007.csv
OB289,ND,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,159.0,104.0,129.0,20.0,23.0,,1433.0,28.0,,10160.0,501.0,55.0,,19.0,carter_shackley_2007.csv
OB290,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,167.0,18.0,77.0,17.0,19.0,,1025.0,29.0,,7334.0,416.0,29.0,,13.0,carter_shackley_2007.csv
OB291,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,202.0,25.0,85.0,27.0,20.0,,1058.0,41.0,,8624.0,524.0,29.0,,19.0,carter_shackley_2007.csv
OB292,EGD,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,201.0,23.0,80.0,23.0,19.0,,1036.0,36.0,,8644.0,472.0,43.0,,15.0,carter_shackley_2007.csv
,,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_shackley_2007.csv
,,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_shackley_2007.csv
,,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_shackley_2007.csv
,,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_shackley_2007.csv
Summary,,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_shackley_2007.csv
,,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,,,,,,carter_shackley_2007.csv
samples,,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,17.0,25.0,,,,carter_shackley_2007.csv
Fe,,,,Carter & Shackley 2007,2007.0,EDXRF,2.0,ppm,True,,False,,,,,,,,,,11100.0,9000.0,,,,carter_shackley_2007.csv
