Rb,Sr,Zr,Nb,Y,Ti,Ba,Th,La,Ce,source,sample_id,site,notes,verification_flag,paper,year,method,method_tier,units,is_source_reference,Fe,Mn,Zn,Pb,Sm,Eu,Yb,Lu,Ga,ref_quality,heavy5_cover
452.0,11.0,204.0,28.0,,488.0,0.0,,,,Group3d,kn-573,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12084.0,412.0,99.0,63.0,,,,,,strong,4
458.0,12.0,202.0,28.0,,488.0,87.0,,,,Group3d,kn-593,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12087.0,463.0,107.0,64.0,,,,,,strong,4
456.0,10.0,204.0,29.0,,498.0,0.0,,,,Group3d,kn-599,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12528.0,444.0,100.0,73.0,,,,,,strong,4
472.0,13.0,209.0,31.0,,484.0,0.0,,,,Group3d,kn-600,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12386.0,440.0,108.0,68.0,,,,,,strong,4
436.0,11.0,197.0,27.0,,438.0,116.0,,,,Group3d,kn-618,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11808.0,479.0,92.0,71.0,,,,,,strong,4
454.0,10.0,200.0,29.0,,486.0,0.0,,,,Group3d,kn-619,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12441.0,445.0,116.0,67.0,,,,,,strong,4
449.0,13.0,202.0,29.0,,507.0,0.0,,,,Group3d,kn-633,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12535.0,415.0,101.0,64.0,,,,,,strong,4
451.0,12.0,198.0,28.0,,440.0,0.0,,,,Group3d,kn-635,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12032.0,516.0,105.0,63.0,,,,,,strong,4
452.0,11.0,201.0,28.0,,481.0,0.0,,,,Group3d,kn-636,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12415.0,422.0,102.0,62.0,,,,,,strong,4
453.0,10.0,203.0,29.0,,483.0,0.0,,,,Group3d,kn-638,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12054.0,428.0,105.0,65.0,,,,,,strong,4
466.0,10.0,207.0,29.0,,487.0,0.0,,,,Group3d,kn-640,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12665.0,430.0,114.0,65.0,,,,,,strong,4
478.0,12.0,205.0,29.0,,483.0,0.0,,,,Group3d,kn-641,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13208.0,378.0,110.0,69.0,,,,,,strong,4
485.0,12.0,209.0,30.0,,507.0,0.0,,,,Group3d,kn-644,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13115.0,385.0,105.0,63.0,,,,,,strong,4
481.0,12.0,215.0,30.0,,519.0,0.0,,,,Group3d,kn-649,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13305.0,368.0,106.0,64.0,,,,,,strong,4
550.0,14.0,228.0,35.0,,608.0,0.0,,,,Group3d,kn-652,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,16273.0,413.0,129.0,80.0,,,,,,strong,4
439.0,11.0,191.0,24.0,,467.0,190.0,,,,Group3d,kn-653,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11132.0,495.0,103.0,64.0,,,,,,strong,4
460.0,12.0,204.0,27.0,,501.0,131.0,,,,Group3d,kn-654,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12611.0,511.0,105.0,68.0,,,,,,strong,4
443.0,13.0,202.0,26.0,,475.0,135.0,,,,Group3d,kn-655,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12553.0,566.0,103.0,61.0,,,,,,strong,4
468.0,13.0,208.0,28.0,,459.0,0.0,,,,Group3d,kn-659,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12778.0,442.0,106.0,69.0,,,,,,strong,4
463.0,11.0,207.0,30.0,,469.0,0.0,,,,Group3d,kn-661,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12336.0,467.0,104.0,68.0,,,,,,strong,4
462.0,11.0,202.0,29.0,,478.0,171.0,,,,Group3d,kn-664,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12466.0,553.0,118.0,69.0,,,,,,strong,4
490.0,11.0,216.0,30.0,,516.0,0.0,,,,Group3d,kn-665,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13315.0,410.0,113.0,67.0,,,,,,strong,4
464.0,11.0,203.0,29.0,,466.0,91.0,,,,Group3d,kn-679,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12652.0,534.0,111.0,69.0,,,,,,strong,4
432.0,11.0,192.0,27.0,,468.0,0.0,,,,Group3d,kn-690,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11795.0,420.0,97.0,63.0,,,,,,strong,4
452.0,11.0,202.0,29.0,,455.0,0.0,,,,Group3d,kn-697,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12465.0,428.0,98.0,63.0,,,,,,strong,4
465.0,12.0,206.0,29.0,,631.0,104.0,,,,Group3d,kn-699,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13160.0,491.0,110.0,70.0,,,,,,strong,4
440.0,12.0,196.0,27.0,,451.0,0.0,,,,Group3d,kn-704,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12191.0,488.0,117.0,66.0,,,,,,strong,4
449.0,12.0,201.0,29.0,,543.0,0.0,,,,Group3d,kn-707,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12889.0,483.0,116.0,67.0,,,,,,strong,4
448.0,12.0,197.0,26.0,,491.0,0.0,,,,Group3d,kn-710,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12490.0,432.0,102.0,63.0,,,,,,strong,4
461.0,10.0,204.0,28.0,,461.0,0.0,,,,Group3d,kn-711,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12465.0,538.0,113.0,60.0,,,,,,strong,4
487.0,12.0,216.0,30.0,,511.0,0.0,,,,Group3d,kn-714,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12914.0,426.0,111.0,66.0,,,,,,strong,4
458.0,12.0,200.0,28.0,,473.0,0.0,,,,Group3d,kn-718,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12410.0,486.0,102.0,66.0,,,,,,strong,4
450.0,10.0,207.0,29.0,,500.0,64.0,,,,Group3d,kn-721,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12618.0,508.0,108.0,67.0,,,,,,strong,4
457.0,12.0,202.0,27.0,,469.0,0.0,,,,Group3d,kn-722,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12428.0,426.0,116.0,67.0,,,,,,strong,4
452.0,11.0,201.0,30.0,,489.0,165.0,,,,Group3d,kn-724,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12321.0,491.0,106.0,69.0,,,,,,strong,4
454.0,10.0,202.0,31.0,,477.0,118.0,,,,Group3d,kn-725,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12277.0,517.0,109.0,67.0,,,,,,strong,4
452.0,11.0,200.0,29.0,,468.0,79.0,,,,Group3d,kn-726,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12545.0,504.0,101.0,70.0,,,,,,strong,4
483.0,11.0,208.0,31.0,,499.0,0.0,,,,Group3d,kn-729,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13261.0,272.0,99.0,71.0,,,,,,strong,4
445.0,10.0,197.0,26.0,,481.0,131.0,,,,Group3d,kn-731,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12325.0,506.0,109.0,69.0,,,,,,strong,4
470.0,12.0,202.0,27.0,,477.0,0.0,,,,Group3d,kn-741,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12554.0,384.0,113.0,70.0,,,,,,strong,4
466.0,11.0,202.0,29.0,,487.0,0.0,,,,Group3d,kn-748,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12788.0,443.0,105.0,64.0,,,,,,strong,4
451.0,13.0,191.0,26.0,,483.0,0.0,,,,Group3d,kn-751,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12266.0,404.0,95.0,66.0,,,,,,strong,4
460.0,12.0,205.0,28.0,,472.0,0.0,,,,Group3d,kn-753,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12561.0,419.0,101.0,83.0,,,,,,strong,4
499.0,12.0,215.0,31.0,,470.0,0.0,,,,Group3d,kn-755,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13694.0,422.0,115.0,78.0,,,,,,strong,4
571.9125124697496,13.77842795116004,245.39710617723088,36.58140665696965,,601.9333141426605,0.0,,,,Group3d,kn-758,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,16283.25561554624,501.761860100219,134.1483343706186,83.06065217380541,,,,,,strong,4
467.0,11.0,208.0,32.0,,543.0,0.0,,,,Group3d,kn-768,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12783.0,446.0,108.0,66.0,,,,,,strong,4
443.0,12.0,201.0,27.0,,443.0,86.0,,,,Group3d,kn-769,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12346.0,504.0,101.0,71.0,,,,,,strong,4
443.7447539510972,13.894805474346676,199.95074340251625,27.49858666756271,,750.0968740656051,0.0,,,,Group3d,kn-770,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12501.269228682446,359.60070262885483,104.412464798513,66.3167014387646,,,,,,strong,4
480.0,12.0,212.0,30.0,,498.0,0.0,,,,Group3d,kn-771,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12616.0,418.0,114.0,70.0,,,,,,strong,4
462.0,11.0,203.0,29.0,,480.0,0.0,,,,Group3d,kn-776,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12363.0,390.0,102.0,65.0,,,,,,strong,4
447.0,12.0,193.0,27.0,,506.0,0.0,,,,Group3d,kn-782,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11847.0,407.0,100.0,72.0,,,,,,strong,4
430.0,11.0,192.0,28.0,,462.0,173.0,,,,Group3d,kn-783,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12279.0,512.0,101.0,65.0,,,,,,strong,4
432.0,11.0,191.0,26.0,,476.0,0.0,,,,Group3d,kn-784,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11421.0,451.0,103.0,65.0,,,,,,strong,4
446.0,10.0,201.0,29.0,,484.0,0.0,,,,Group3d,kn-785,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12872.0,498.0,114.0,59.0,,,,,,strong,4
436.0,11.0,194.0,27.0,,443.0,0.0,,,,Group3d,kn-787,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11610.0,371.0,110.0,60.0,,,,,,strong,4
461.0,11.0,204.0,29.0,,485.0,117.0,,,,Group3d,kn-788,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12383.0,507.0,104.0,70.0,,,,,,strong,4
442.0,10.0,206.0,28.0,,523.0,0.0,,,,Group3d,kn-789,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12103.0,423.0,102.0,58.0,,,,,,strong,4
451.0,9.0,205.0,29.0,,463.0,0.0,,,,Group3d,kn-790,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12375.0,467.0,106.0,69.0,,,,,,strong,4
448.0,12.0,201.0,29.0,,455.0,121.0,,,,Group3d,kn-791,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12261.0,520.0,107.0,64.0,,,,,,strong,4
452.0,12.0,201.0,28.0,,485.0,76.0,,,,Group3d,kn-792,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12407.0,453.0,117.0,67.0,,,,,,strong,4
463.0,12.0,207.0,29.0,,495.0,0.0,,,,Group3d,kn-793,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12466.0,387.0,113.0,67.0,,,,,,strong,4
459.0,11.0,200.0,28.0,,454.0,0.0,,,,Group3d,kn-794,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12331.0,272.0,91.0,64.0,,,,,,strong,4
453.0,12.0,197.0,28.0,,533.0,162.0,,,,Group3d,kn-795,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12714.0,563.0,98.0,65.0,,,,,,strong,4
472.0,11.0,207.0,31.0,,448.0,0.0,,,,Group3d,kn-800,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11922.0,406.0,111.0,66.0,,,,,,strong,4
490.0,13.0,215.0,31.0,,498.0,0.0,,,,Group3d,kn-801,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12836.0,401.0,109.0,72.0,,,,,,strong,4
458.0,10.0,200.0,27.0,,470.0,0.0,,,,Group3d,kn-802,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12236.0,470.0,101.0,65.0,,,,,,strong,4
486.0,13.0,218.0,29.0,,454.0,0.0,,,,Group3d,kn-805,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12966.0,458.0,106.0,67.0,,,,,,strong,4
454.0,11.0,201.0,28.0,,477.0,0.0,,,,Group3d,kn-806,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12217.0,497.0,109.0,65.0,,,,,,strong,4
457.0,12.0,207.0,28.0,,488.0,0.0,,,,Group3d,kn-807,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12315.0,440.0,121.0,67.0,,,,,,strong,4
423.0,11.0,190.0,26.0,,423.0,78.0,,,,Group3d,kn-812,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11624.0,477.0,98.0,58.0,,,,,,strong,4
501.0,14.0,216.0,30.0,,526.0,0.0,,,,Group3d,kn-814,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13375.0,272.0,108.0,73.0,,,,,,strong,4
446.0,10.0,199.0,27.0,,505.0,96.0,,,,Group3d,kn-815,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12258.0,488.0,103.0,61.0,,,,,,strong,4
458.0,10.0,202.0,28.0,,477.0,183.0,,,,Group3d,kn-816,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12307.0,498.0,114.0,62.0,,,,,,strong,4
467.0,11.0,208.0,29.0,,513.0,0.0,,,,Group3d,kn-817,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12437.0,425.0,106.0,68.0,,,,,,strong,4
461.0,12.0,198.0,27.0,,467.0,0.0,,,,Group3d,kn-818,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12516.0,491.0,107.0,77.0,,,,,,strong,4
460.0,11.0,203.0,28.0,,528.0,0.0,,,,Group3d,kn-819,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12603.0,383.0,112.0,58.0,,,,,,strong,4
447.0,12.0,197.0,28.0,,500.0,0.0,,,,Group3d,kn-820,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11999.0,362.0,93.0,61.0,,,,,,strong,4
461.0,12.0,201.0,28.0,,475.0,0.0,,,,Group3d,kn-825,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12211.0,436.0,114.0,63.0,,,,,,strong,4
455.0,12.0,199.0,28.0,,439.0,120.0,,,,Group3d,kn-826,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12123.0,501.0,118.0,57.0,,,,,,strong,4
462.0,12.0,202.0,28.0,,509.0,0.0,,,,Group3d,kn-827,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12326.0,514.0,104.0,67.0,,,,,,strong,4
460.0,11.0,201.0,30.0,,491.0,151.0,,,,Group3d,kn-828,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12415.0,704.0,118.0,66.0,,,,,,strong,4
469.0,11.0,206.0,30.0,,486.0,0.0,,,,Group3d,kn-829,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12456.0,407.0,109.0,66.0,,,,,,strong,4
495.0,12.0,215.0,29.0,,522.0,0.0,,,,Group3d,kn-830,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13729.0,381.0,110.0,68.0,,,,,,strong,4
481.0,12.0,208.0,30.0,,464.0,0.0,,,,Group3d,kn-833,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13211.0,418.0,105.0,71.0,,,,,,strong,4
458.0,13.0,205.0,28.0,,485.0,0.0,,,,Group3d,kn-835,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12663.0,440.0,107.0,65.0,,,,,,strong,4
464.0,10.0,205.0,30.0,,526.0,0.0,,,,Group3d,kn-837,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12501.0,394.0,101.0,63.0,,,,,,strong,4
443.0,9.0,201.0,28.0,,522.0,0.0,,,,Group3d,kn-838,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11994.0,429.0,99.0,64.0,,,,,,strong,4
429.0,12.0,197.0,29.0,,479.0,169.0,,,,Group3d,kn-839,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11547.0,513.0,106.0,60.0,,,,,,strong,4
471.3786713147326,11.132778924050534,208.5751132613396,29.43524512867509,,506.1923241143629,0.0,,,,Group3d,kn-840,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13007.82920469502,438.8230145835129,109.74041493891602,68.10331346604849,,,,,,strong,4
465.0,12.0,203.0,29.0,,487.0,81.0,,,,Group3d,kn-841,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12661.0,511.0,112.0,63.0,,,,,,strong,4
453.0,12.0,203.0,28.0,,472.0,75.0,,,,Group3d,kn-844,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12199.0,433.0,118.0,64.0,,,,,,strong,4
446.0,11.0,202.0,27.0,,475.0,80.0,,,,Group3d,kn-847,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11981.0,498.0,104.0,60.0,,,,,,strong,4
559.2985228273935,15.68701933142086,237.0276438019195,35.85651214917898,,599.5791007353764,0.0,,,,Group3d,kn-851,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,15950.731248997605,441.7198440094301,137.86258297979077,81.51028636500533,,,,,,strong,4
462.0,11.0,204.0,31.0,,523.0,0.0,,,,Group3d,kn-857,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12720.0,433.0,104.0,71.0,,,,,,strong,4
427.0,12.0,188.0,25.0,,457.0,0.0,,,,Group3d,kn-858,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11620.0,415.0,110.0,61.0,,,,,,strong,4
465.0,11.0,208.0,30.0,,486.0,0.0,,,,Group3d,kn-859,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12697.0,390.0,99.0,65.0,,,,,,strong,4
449.0,11.0,200.0,28.0,,515.0,0.0,,,,Group3d,kn-860,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12333.0,419.0,114.0,63.0,,,,,,strong,4
477.0,11.0,209.0,30.0,,521.0,0.0,,,,Group3d,kn-861,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13093.0,272.0,114.0,70.0,,,,,,strong,4
446.0,10.0,197.0,28.0,,470.0,145.0,,,,Group3d,kn-863,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11807.0,491.0,99.0,63.0,,,,,,strong,4
451.0,10.0,199.0,29.0,,472.0,0.0,,,,Group3d,kn-864,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11838.0,385.0,104.0,61.0,,,,,,strong,4
480.0,11.0,212.0,30.0,,501.0,0.0,,,,Group3d,kn-865,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13320.0,272.0,95.0,62.0,,,,,,strong,4
449.0,12.0,206.0,29.0,,467.0,0.0,,,,Group3d,kn-866,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12453.0,406.0,100.0,64.0,,,,,,strong,4
475.0,12.0,209.0,32.0,,549.0,0.0,,,,Group3d,kn-867,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,13145.0,272.0,101.0,67.0,,,,,,strong,4
437.0,13.0,194.0,26.0,,466.0,0.0,,,,Group3d,kn-872,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,11706.0,412.0,98.0,62.0,,,,,,strong,4
458.0,11.0,198.0,27.0,,469.0,0.0,,,,Group3d,kn-873,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12312.0,429.0,110.0,66.0,,,,,,strong,4
437.0,11.0,196.0,25.0,,513.0,0.0,,,,Group3d,kn-875,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12186.0,438.0,113.0,60.0,,,,,,strong,4
457.0,12.0,210.0,30.0,,543.0,0.0,,,,Group3d,kn-878,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12511.0,459.0,112.0,69.0,,,,,,strong,4
457.0,13.0,204.0,27.0,,496.0,0.0,,,,Group3d,kn-879,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12474.0,395.0,101.0,63.0,,,,,,strong,4
455.0,9.0,203.0,29.0,,483.0,69.0,,,,Group3d,kn-882,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12343.0,500.0,113.0,69.0,,,,,,strong,4
463.0,12.0,203.0,28.0,,471.0,85.0,,,,Group3d,kn-883,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12605.0,496.0,109.0,63.0,,,,,,strong,4
450.0,11.0,198.0,29.0,,520.0,0.0,,,,Group3d,kn-904,Kenan Tepe (artefact reference set),,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12659.0,443.0,101.0,69.0,,,,,,strong,4
461.5952949881539,11.577265089919155,204.00214323634663,28.57137873537184,65.94216883886523,487.6926313842662,40.79077900881924,,,,Group3d,,Kenan Tepe (artefact reference set),,False,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,12517.331782956246,449.5713376792206,107.4451829709222,66.12075085368238,,,,,,strong,5
233.0,0.0,1309.0,54.0,110.0,1311.0,0.0,,,,BingolA,kn-009,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,31028.0,619.0,222.0,37.0,,,,,,strong,5
228.0,1.0,1276.0,52.0,107.0,1203.0,0.0,,,,BingolA,kn-017,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,30522.0,676.0,213.0,36.0,,,,,,strong,5
221.0,0.0,1134.0,47.0,101.0,1263.0,0.0,,,,BingolA,kn-018,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,29108.0,576.0,188.0,31.0,,,,,,strong,5
222.0,1.0,1148.0,51.0,92.0,1329.0,0.0,,,,BingolA,kn-030,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,32606.0,779.0,199.0,35.0,,,,,,strong,5
216.0,0.0,1121.0,49.0,92.0,1132.0,0.0,,,,BingolA,kn-033,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,27797.0,699.0,191.0,35.0,,,,,,strong,5
224.0,0.0,1266.0,51.0,102.0,1114.0,117.0,,,,BingolA,kn-037,geological source,,True,Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,29370.0,678.0,218.0,37.0,,,,,,strong,5
